,article_name,country,region,article_quality,revision_id,population
6179,Ljupčo Andonovski,North Macedonia,SOUTHERN EUROPE,Stub,1101165962,1.8
6180,Slobodan Bogoevski,North Macedonia,SOUTHERN EUROPE,Stub,1101165498,1.8
6181,Bojan Bojanovski,North Macedonia,SOUTHERN EUROPE,Stub,1102021975,1.8
6182,Panko Brashnarov,North Macedonia,SOUTHERN EUROPE,C,1112373078,1.8
6183,Slobodan Čašule,North Macedonia,SOUTHERN EUROPE,Stub,1102021930,1.8
6184,Maksim Dimitrievski,North Macedonia,SOUTHERN EUROPE,Stub,1074732072,1.8
6185,Risto Gjorgjiev,North Macedonia,SOUTHERN EUROPE,Stub,1021234018,1.8
6186,Vasil Ivanovski,North Macedonia,SOUTHERN EUROPE,C,1115269833,1.8
6187,Stevčo Jakimovski,North Macedonia,SOUTHERN EUROPE,Stub,1102021139,1.8
6188,Igor Janusev,North Macedonia,SOUTHERN EUROPE,Stub,1102021234,1.8
6189,Adnan Jashari,North Macedonia,SOUTHERN EUROPE,Start,1025299780,1.8
6190,Mincho Jordanov,North Macedonia,SOUTHERN EUROPE,Stub,1115539443,1.8
6191,Perko Kolevski,North Macedonia,SOUTHERN EUROPE,Stub,1100256309,1.8
6192,Dimitar Kovačevski,North Macedonia,SOUTHERN EUROPE,C,1109233025,1.8
6193,Sašo Mijalkov,North Macedonia,SOUTHERN EUROPE,Start,1102416498,1.8
6194,Goran Mitevski,North Macedonia,SOUTHERN EUROPE,Stub,1056839500,1.8
6195,Stanko Mladenovski,North Macedonia,SOUTHERN EUROPE,Stub,979086523,1.8
6196,Ferdinand Odžakov,North Macedonia,SOUTHERN EUROPE,Stub,984137578,1.8
6197,Todor Petrov,North Macedonia,SOUTHERN EUROPE,C,1114089433,1.8
6198,Xhezair Shaqiri,North Macedonia,SOUTHERN EUROPE,Start,1111540111,1.8
6199,Vančo Šontevski,North Macedonia,SOUTHERN EUROPE,Stub,1028411437,1.8
6200,Nikola Spasovski,North Macedonia,SOUTHERN EUROPE,Stub,1102021989,1.8
6201,Ivan Stoilković,North Macedonia,SOUTHERN EUROPE,Start,979086548,1.8
6202,Dobri Veličkovski,North Macedonia,SOUTHERN EUROPE,Stub,1100811231,1.8
6203,Zoran Veruševski,North Macedonia,SOUTHERN EUROPE,Stub,1032175057,1.8
6204,Mile Zečević,North Macedonia,SOUTHERN EUROPE,Stub,1101165735,1.8
6205,Ada Arnstad,Norway,NORTHERN EUROPE,Start,1054893439,5.4
6206,Per Magnar Arnstad,Norway,NORTHERN EUROPE,Stub,1088339361,5.4
6207,Blehr's Second Cabinet,Norway,NORTHERN EUROPE,Stub,981276789,5.4
6208,Einar Thambarskelfir,Norway,NORTHERN EUROPE,C,1070894190,5.4
6209,Jørgen Watne Frydnes,Norway,NORTHERN EUROPE,Stub,1093499905,5.4
6210,Ole Fingalf Harbek,Norway,NORTHERN EUROPE,Stub,1015856925,5.4
6211,Arild Hermstad,Norway,NORTHERN EUROPE,Start,1112105903,5.4
6212,Jacob Hoel,Norway,NORTHERN EUROPE,Stub,1016190975,5.4
6213,Hans Jørgen Lysglimt Johansen,Norway,NORTHERN EUROPE,Start,1113856715,5.4
6214,Hans Jacob Arnold Kreyberg,Norway,NORTHERN EUROPE,C,1113998052,5.4
6215,Lan Marie Berg,Norway,NORTHERN EUROPE,C,1112167490,5.4
6216,Vibeke Larsen,Norway,NORTHERN EUROPE,Start,1111882088,5.4
6217,Christian Monsen,Norway,NORTHERN EUROPE,Start,1106575687,5.4
6218,Fridtjof Nansen,Norway,NORTHERN EUROPE,FA,1104117248,5.4
6219,Irene Ojala,Norway,NORTHERN EUROPE,Stub,1111761348,5.4
6220,Oddleif Olavsen,Norway,NORTHERN EUROPE,Stub,1097437295,5.4
6221,Johan Henrik Rye,Norway,NORTHERN EUROPE,Start,1086891400,5.4
6222,Julla Sæthern,Norway,NORTHERN EUROPE,Stub,1097434707,5.4
6223,Finn Sjue,Norway,NORTHERN EUROPE,Stub,1107194297,5.4
6224,Marcus Thrane,Norway,NORTHERN EUROPE,C,1081204763,5.4
6225,Ingvil Smines Tybring-Gjedde,Norway,NORTHERN EUROPE,Stub,1058575718,5.4
6226,Dag Inge Ulstein,Norway,NORTHERN EUROPE,Start,1115528803,5.4
6227,Yusuf bin Alawi bin Abdullah,Oman,WESTERN ASIA,Start,1079604153,4.6
6228,Yahya Al Khusaibi,Oman,WESTERN ASIA,Stub,1093289839,4.6
6229,Malek Bin Sulaiman Al Ma'amari,Oman,WESTERN ASIA,Stub,1086839517,4.6
6230,Maitha Al Mahrouqi,Oman,WESTERN ASIA,Start,1093152128,4.6
6231,Moosa AbdulRahman Hassan,Oman,WESTERN ASIA,C,1113220195,4.6
6232,Talal bin Suleiman Al Rahbi,Oman,WESTERN ASIA,Stub,1115480973,4.6
6233,Abdullah Al Saidi,Oman,WESTERN ASIA,Stub,1094154493,4.6
6234,Hilal Al Sarmi,Oman,WESTERN ASIA,Stub,1042412695,4.6
6235,Asa'ad bin Tariq,Oman,WESTERN ASIA,Start,1100852336,4.6
6236,Faustina K. Rehuher-Marugg,Palau,None,Start,1113920085,0.0
6237,Abdelrahman al-Dajani,Palestinian Territory,WESTERN ASIA,Stub,1114424595,5.4
6238,Al Tayeb Abdul Rahim,Palestinian Territory,WESTERN ASIA,Start,1081665658,5.4
6239,Ziad Abu Ein,Palestinian Territory,WESTERN ASIA,C,1032668498,5.4
6240,Aziz Abu Sarah,Palestinian Territory,WESTERN ASIA,B,1093302139,5.4
6241,Ibrahim Abu-Lughod,Palestinian Territory,WESTERN ASIA,C,1102755813,5.4
6242,Ziad Abuzayyad,Palestinian Territory,WESTERN ASIA,Start,1099734952,5.4
6243,Atef Adwan,Palestinian Territory,WESTERN ASIA,Start,1112490056,5.4
6244,Abdul-Ghani Al-Karmi,Palestinian Territory,WESTERN ASIA,C,1109786707,5.4
6245,Musa Alami,Palestinian Territory,WESTERN ASIA,C,1101698788,5.4
6246,Hossam Arafat (politician),Palestinian Territory,WESTERN ASIA,Stub,950552574,5.4
6247,Yunis Al Astal,Palestinian Territory,WESTERN ASIA,Start,1086736147,5.4
6248,Salah al-Bardawil,Palestinian Territory,WESTERN ASIA,Stub,1093921710,5.4
6249,Mohammad Barghouti,Palestinian Territory,WESTERN ASIA,Stub,953312856,5.4
6250,Omar Barghouti,Palestinian Territory,WESTERN ASIA,C,1112828331,5.4
6251,Aref al-Dajani,Palestinian Territory,WESTERN ASIA,Start,1108391228,5.4
6252,Ahmad Agha Duzdar,Palestinian Territory,WESTERN ASIA,Start,1114424819,5.4
6253,Samir Abu Eisheh,Palestinian Territory,WESTERN ASIA,Stub,963604208,5.4
6254,Faidi al-Alami,Palestinian Territory,WESTERN ASIA,Stub,1014732597,5.4
6255,Yaqub al-Ghusayn,Palestinian Territory,WESTERN ASIA,Start,1007295574,5.4
6256,Adnan Ghaith,Palestinian Territory,WESTERN ASIA,Start,1115071005,5.4
6257,Zaki al-Ghul,Palestinian Territory,WESTERN ASIA,Stub,1112653191,5.4
6258,Fadi al-Hadami,Palestinian Territory,WESTERN ASIA,Stub,1106882074,5.4
6259,Amin Abd al-Hadi,Palestinian Territory,WESTERN ASIA,Stub,1028711678,5.4
6260,Fathi Hamad,Palestinian Territory,WESTERN ASIA,C,1096202658,5.4
6261,Osama Hamdan,Palestinian Territory,WESTERN ASIA,C,1095047322,5.4
6262,Hajj Essa Hamed,Palestinian Territory,WESTERN ASIA,Stub,1083177826,5.4
6263,Yahya Hammuda,Palestinian Territory,WESTERN ASIA,Stub,1065942026,5.4
6264,Ismail Haniyeh,Palestinian Territory,WESTERN ASIA,B,1110995294,5.4
6265,Muhammad Nimr al-Hawari,Palestinian Territory,WESTERN ASIA,C,1099820225,5.4
6266,Ahmed Hilmi Pasha,Palestinian Territory,WESTERN ASIA,C,1112639582,5.4
6267,Hussein al-Husayni,Palestinian Territory,WESTERN ASIA,Start,1092499894,5.4
6268,Adnan al-Husayni,Palestinian Territory,WESTERN ASIA,Stub,1070027653,5.4
6269,Jamal al-Husayni,Palestinian Territory,WESTERN ASIA,GA,1095025021,5.4
6270,Musa al-Husayni,Palestinian Territory,WESTERN ASIA,GA,1099999978,5.4
6271,Salim al-Husayni,Palestinian Territory,WESTERN ASIA,Stub,1098169960,5.4
6272,Amin al-Husseini,Palestinian Territory,WESTERN ASIA,B,1115521098,5.4
6273,Ramiz Jaraisy,Palestinian Territory,WESTERN ASIA,Stub,1102118666,5.4
6274,Hussam ad-Din Jarallah,Palestinian Territory,WESTERN ASIA,Start,1114418897,5.4
6275,Majdi Khaldi,Palestinian Territory,WESTERN ASIA,C,1095669435,5.4
6276,Khaled Aref,Palestinian Territory,WESTERN ASIA,Stub,1104073016,5.4
6277,Ahmed Khalidi,Palestinian Territory,WESTERN ASIA,Stub,1099736131,5.4
6278,Anwar Khatib,Palestinian Territory,WESTERN ASIA,Start,1107753423,5.4
6279,Ibrahim Mohammad Khraishi,Palestinian Territory,WESTERN ASIA,Start,1081294143,5.4
6280,Khaled Mashal,Palestinian Territory,WESTERN ASIA,C,1109614613,5.4
6281,Isra al-Modallal,Palestinian Territory,WESTERN ASIA,Start,1110340317,5.4
6282,Jamal Al-Muhaisen,Palestinian Territory,WESTERN ASIA,Stub,1096491250,5.4
6283,Musa Faidi al-Alami,Palestinian Territory,WESTERN ASIA,Stub,1114425119,5.4
6284,Mustafa al-Khalidi,Palestinian Territory,WESTERN ASIA,Stub,1110156608,5.4
6285,Basem Naim,Palestinian Territory,WESTERN ASIA,Start,1052580247,5.4
6286,Raghib al-Nashashibi,Palestinian Territory,WESTERN ASIA,Start,1086979397,5.4
6287,Ibrahim Nassar,Palestinian Territory,WESTERN ASIA,Start,1114902699,5.4
6288,Hanna Nasser (academic),Palestinian Territory,WESTERN ASIA,Start,1072671990,5.4
6289,Abdel Hafiz Nofal,Palestinian Territory,WESTERN ASIA,Start,1090983970,5.4
6290,Sari Nusseibeh,Palestinian Territory,WESTERN ASIA,C,1108889687,5.4
6291,Abd al-Sattar Qasim,Palestinian Territory,WESTERN ASIA,Start,1101376904,5.4
6292,Wajeeh Qassim,Palestinian Territory,WESTERN ASIA,Stub,1088569297,5.4
6293,Muhammad al-Qudwa,Palestinian Territory,WESTERN ASIA,Stub,1101576193,5.4
6294,Jibril Rajoub,Palestinian Territory,WESTERN ASIA,GA,1114602918,5.4
6295,Abdullah Rimawi,Palestinian Territory,WESTERN ASIA,GA,1112403456,5.4
6296,Kassim Rimawi,Palestinian Territory,WESTERN ASIA,Start,1085224336,5.4
6297,Raed Salah,Palestinian Territory,WESTERN ASIA,GA,1108086746,5.4
6298,Eyad al-Sarraj,Palestinian Territory,WESTERN ASIA,C,1106132574,5.4
6299,Said Seyam,Palestinian Territory,WESTERN ASIA,C,1113472529,5.4
6300,Mohammad Shtayyeh,Palestinian Territory,WESTERN ASIA,C,1108260432,5.4
6301,Ahmad Shukeiri,Palestinian Territory,WESTERN ASIA,C,1099735941,5.4
6302,As'ad Shukeiri,Palestinian Territory,WESTERN ASIA,Start,1110923843,5.4
6303,Sulaiman Al-Taji Al-Farouqi,Palestinian Territory,WESTERN ASIA,C,1096636306,5.4
6304,Abbas Zaki,Palestinian Territory,WESTERN ASIA,Start,1061573387,5.4
6305,Salim Zanoun,Palestinian Territory,WESTERN ASIA,Stub,1073762798,5.4
6306,Adel Zawati,Palestinian Territory,WESTERN ASIA,Start,1052721414,5.4
6307,Ziad Al-Zaza,Palestinian Territory,WESTERN ASIA,Stub,1096033003,5.4
6308,Carlos Afu,Panama,CENTRAL AMERICA,Stub,994121228,4.4
6309,Roberto Alemán Zubieta,Panama,CENTRAL AMERICA,Stub,1112715330,4.4
6310,Marco Ameglio,Panama,CENTRAL AMERICA,Stub,1009675699,4.4
6311,José Domingo Arias,Panama,CENTRAL AMERICA,C,1083672641,4.4
6312,Justo Arosemena Quesada,Panama,CENTRAL AMERICA,Start,1078608839,4.4
6313,José Isabel Blandón Castillo,Panama,CENTRAL AMERICA,Start,783069932,4.4
6314,José Isabel Blandón Figueroa,Panama,CENTRAL AMERICA,Stub,1097946034,4.4
6315,Edison Broce,Panama,CENTRAL AMERICA,GA,1086025336,4.4
6316,Harmodio Arias Cerjack,Panama,CENTRAL AMERICA,Stub,1112715613,4.4
6317,Antonio Dominguez Richa,Panama,CENTRAL AMERICA,Start,1102185509,4.4
6318,Carlos Duque,Panama,CENTRAL AMERICA,Start,994967231,4.4
6319,Francisco Vicente de la Espriella,Panama,CENTRAL AMERICA,Start,931641150,4.4
6320,Enrique Geenzier,Panama,CENTRAL AMERICA,Stub,1112731391,4.4
6321,Clara González,Panama,CENTRAL AMERICA,C,1112731227,4.4
6322,Marcos Justine,Panama,CENTRAL AMERICA,Stub,1080603772,4.4
6323,Julio Linares,Panama,CENTRAL AMERICA,Start,1097947848,4.4
6324,Ricardo Lombana,Panama,CENTRAL AMERICA,Start,1111612612,4.4
6325,Genaro López,Panama,CENTRAL AMERICA,C,1062898853,4.4
6326,Victoriano Lorenzo,Panama,CENTRAL AMERICA,C,1088172504,4.4
6327,Saúl Méndez,Panama,CENTRAL AMERICA,Stub,1098044992,4.4
6328,Esther Neira de Calvo,Panama,CENTRAL AMERICA,B,1083394133,4.4
6329,Manuel Noriega,Panama,CENTRAL AMERICA,FA,1113488504,4.4
6330,José de Obaldía,Panama,CENTRAL AMERICA,Start,1098159548,4.4
6331,Gumercinda Páez,Panama,CENTRAL AMERICA,GA,1092976669,4.4
6332,Rómulo Roux,Panama,CENTRAL AMERICA,Stub,1051863650,4.4
6333,José Antonio Sossa,Panama,CENTRAL AMERICA,Start,1093246873,4.4
6334,Diógenes Vergara,Panama,CENTRAL AMERICA,Stub,1112714924,4.4
6335,Alex Anisi,Papua New Guinea,OCEANIA,Stub,904399990,9.3
6336,Abba Bina,Papua New Guinea,OCEANIA,Start,1091085621,9.3
6337,Cherubim Dambui,Papua New Guinea,OCEANIA,C,1085130535,9.3
6338,Moses Maladina,Papua New Guinea,OCEANIA,Start,1095043532,9.3
6339,Noah Musingku,Papua New Guinea,OCEANIA,C,1112999180,9.3
6340,Francis Ona,Papua New Guinea,OCEANIA,C,1078566815,9.3
6341,Alexis Sarei,Papua New Guinea,OCEANIA,Stub,1091224339,9.3
6342,Peter Tsiamalili,Papua New Guinea,OCEANIA,GA,1058665184,9.3
6343,Yali (politician),Papua New Guinea,OCEANIA,C,1103299681,9.3
6344,María Victoria Brusquetti,Paraguay,SOUTH AMERICA,Stub,1032986050,6.8
6345,Bernardino Cano Radil,Paraguay,SOUTH AMERICA,Stub,1098691192,6.8
6346,Aníbal Carrillo,Paraguay,SOUTH AMERICA,Stub,1030234146,6.8
6347,Juan Carlos Da Costa,Paraguay,SOUTH AMERICA,Start,1041085922,6.8
6348,José Díaz de Bedoya,Paraguay,SOUTH AMERICA,Stub,1103208938,6.8
6349,Ticio Escobar,Paraguay,SOUTH AMERICA,C,1104450158,6.8
6350,José Félix Fernández Estigarribia,Paraguay,SOUTH AMERICA,Stub,1096421773,6.8
6351,Mario Ferreiro,Paraguay,SOUTH AMERICA,Start,1112454869,6.8
6352,Domingo Gribeo,Paraguay,SOUTH AMERICA,Stub,1081263411,6.8
6353,Ramón Jiménez Gaona,Paraguay,SOUTH AMERICA,Start,1039491333,6.8
6354,Fidel Maíz,Paraguay,SOUTH AMERICA,Start,1018031456,6.8
6355,Óscar Rodríguez (Paraguayan politician),Paraguay,SOUTH AMERICA,Start,1106621593,6.8
6356,Vicente Rodríguez (politician),Paraguay,SOUTH AMERICA,Stub,1095858144,6.8
6357,Ramón Romero Roa,Paraguay,SOUTH AMERICA,Stub,1098595270,6.8
6358,Marcial Samaniego,Paraguay,SOUTH AMERICA,C,1077774746,6.8
6359,Marcos Zeida,Paraguay,SOUTH AMERICA,Stub,1030234067,6.8
6360,Nelson Chui,Peru,SOUTH AMERICA,Start,1028519777,33.4
6361,Fausto Alvarado,Peru,SOUTH AMERICA,Start,1112281346,33.4
6362,Carlos Arana,Peru,SOUTH AMERICA,C,1042596675,33.4
6363,Ezequiel Ataucusi,Peru,SOUTH AMERICA,C,1104420192,33.4
6364,Marcial Ayaipoma,Peru,SOUTH AMERICA,Stub,1058534187,33.4
6365,Susana Baca,Peru,SOUTH AMERICA,C,1111783957,33.4
6366,Alfonso Barrantes,Peru,SOUTH AMERICA,Start,1097469380,33.4
6367,Jorge Basadre,Peru,SOUTH AMERICA,GA,1114115042,33.4
6368,Carlos Basombrío Iglesias,Peru,SOUTH AMERICA,C,1083490915,33.4
6369,Carlos Bazán Zender,Peru,SOUTH AMERICA,C,1112290559,33.4
6370,Francisco Belaúnde,Peru,SOUTH AMERICA,Stub,1108924025,33.4
6371,Rodolfo Beltrán Bravo,Peru,SOUTH AMERICA,Start,1102563720,33.4
6372,Carlos Boloña,Peru,SOUTH AMERICA,Start,1113168027,33.4
6373,Luis Cáceres Velásquez,Peru,SOUTH AMERICA,Start,1098591359,33.4
6374,Carlos Roca Cáceres,Peru,SOUTH AMERICA,C,1046450761,33.4
6375,Luciano Castillo Colonna,Peru,SOUTH AMERICA,Stub,1035237720,33.4
6376,Carlos Chacón Galindo,Peru,SOUTH AMERICA,Start,1098279465,33.4
6377,Hipólito Chaiña,Peru,SOUTH AMERICA,Stub,1114378608,33.4
6378,Nazario Chávez Aliaga,Peru,SOUTH AMERICA,C,1086435516,33.4
6379,Fernando Cillóniz,Peru,SOUTH AMERICA,C,1098672952,33.4
6380,Héctor Cornejo Chávez,Peru,SOUTH AMERICA,Stub,1097470993,33.4
6381,Víctor Crisólogo,Peru,SOUTH AMERICA,Start,1098426345,33.4
6382,Manuel Cipriano Dulanto,Peru,SOUTH AMERICA,Stub,1007709014,33.4
6383,Luis A. Eguiguren,Peru,SOUTH AMERICA,B,1109868921,33.4
6384,Víctor Espinoza Peña,Peru,SOUTH AMERICA,Stub,1100835112,33.4
6385,Vicente Flores (politician),Peru,SOUTH AMERICA,Stub,1104152301,33.4
6386,George Forsyth (footballer),Peru,SOUTH AMERICA,GA,1093610326,33.4
6387,Hildebrando Fuentes,Peru,SOUTH AMERICA,Start,1097472487,33.4
6388,Ronald Gamarra Herrera,Peru,SOUTH AMERICA,Stub,1097472690,33.4
6389,Carlos Gamarra Ugaz,Peru,SOUTH AMERICA,Start,1097472740,33.4
6390,Rafael Arcangel Avalos Garcia,Peru,SOUTH AMERICA,Stub,1060107117,33.4
6391,Francisco de Paula González Vigil,Peru,SOUTH AMERICA,Start,1060068653,33.4
6392,Julio Guzmán,Peru,SOUTH AMERICA,C,1096456567,33.4
6393,Nadine Heredia,Peru,SOUTH AMERICA,Start,1107010550,33.4
6394,Fernando Herrera Mamani,Peru,SOUTH AMERICA,Start,1100256402,33.4
6395,Antonio Huachaca,Peru,SOUTH AMERICA,FA,1109866720,33.4
6396,José Huerta,Peru,SOUTH AMERICA,Start,1108482833,33.4
6397,Patricia Juárez,Peru,SOUTH AMERICA,Start,1115167237,33.4
6398,Luis Felipe de Las Casas Grieve,Peru,SOUTH AMERICA,Stub,1094060287,33.4
6399,Nieves Limachi,Peru,SOUTH AMERICA,Stub,1056507136,33.4
6400,Rafael López Aliaga,Peru,SOUTH AMERICA,GA,1115165572,33.4
6401,Santiago Manuin Valera,Peru,SOUTH AMERICA,Stub,1104379963,33.4
6402,Oscar Mollohuanca,Peru,SOUTH AMERICA,C,963951858,33.4
6403,Jorge Muñoz (Peruvian politician),Peru,SOUTH AMERICA,C,1105812167,33.4
6404,Luis Nava Guibert,Peru,SOUTH AMERICA,C,1105909691,33.4
6405,Rosa María Ortiz,Peru,SOUTH AMERICA,Stub,1103929161,33.4
6406,Bruno Pacheco (politician),Peru,SOUTH AMERICA,C,1115169812,33.4
6407,Jorge Polar,Peru,SOUTH AMERICA,Stub,972532640,33.4
6408,Luis de la Puente Uceda,Peru,SOUTH AMERICA,C,1090725579,33.4
6409,Jaime Quijandría Salmón,Peru,SOUTH AMERICA,Start,1089545411,33.4
6410,Roberto Ramírez del Villar,Peru,SOUTH AMERICA,Stub,1097529786,33.4
6411,Luisa Revilla,Peru,SOUTH AMERICA,Stub,1105944510,33.4
6412,José de la Riva-Agüero y Looz-Corswarem,Peru,SOUTH AMERICA,Stub,987096306,33.4
6413,Miguel Romero Sotelo,Peru,SOUTH AMERICA,Start,1114457561,33.4
6414,Miguel Rosas,Peru,SOUTH AMERICA,Start,1010787172,33.4
6415,José Faustino Sánchez Carrión,Peru,SOUTH AMERICA,Start,1009677935,33.4
6416,José Manuel Valdés,Peru,SOUTH AMERICA,Start,1070143577,33.4
6417,Mario Vargas Llosa,Peru,SOUTH AMERICA,FA,1114963826,33.4
6418,César Vásquez Bazán,Peru,SOUTH AMERICA,Start,1090348699,33.4
6419,Walter Vásquez Vejarano,Peru,SOUTH AMERICA,Stub,1114127798,33.4
6420,Federico Villarreal,Peru,SOUTH AMERICA,Stub,1060047142,33.4
6421,Waldemar Cerrón,Peru,SOUTH AMERICA,Start,1097561931,33.4
6422,María Zavala Valladares,Peru,SOUTH AMERICA,Stub,1097532250,33.4
6423,Claudio Zolla,Peru,SOUTH AMERICA,Start,1112899617,33.4
6424,Rui Afonso,Portugal,SOUTHERN EUROPE,Start,1110177151,10.3
6425,António Almeida Henriques,Portugal,SOUTHERN EUROPE,Stub,1102468053,10.3
6426,António Alves Martins,Portugal,SOUTHERN EUROPE,Start,1051291177,10.3
6427,David José Alves,Portugal,SOUTHERN EUROPE,Stub,959660959,10.3
6428,Vítor Alves (soldier),Portugal,SOUTHERN EUROPE,Start,1040807736,10.3
6429,Albino Aroso,Portugal,SOUTHERN EUROPE,Start,965663617,10.3
6430,José Alberto Azeredo Lopes,Portugal,SOUTHERN EUROPE,Stub,1017628918,10.3
6431,Bernardo António da Costa de Sousa de Macedo,Portugal,SOUTHERN EUROPE,Stub,1097154832,10.3
6432,Álvaro Barreto,Portugal,SOUTHERN EUROPE,Start,1115314259,10.3
6433,José Manuel Barroso,Portugal,SOUTHERN EUROPE,C,1114336204,10.3
6434,António Borges,Portugal,SOUTHERN EUROPE,Start,1086744217,10.3
6435,Hermano José Braamcamp de Almeida Castelo Branco,Portugal,SOUTHERN EUROPE,Start,1096740081,10.3
6436,André Bradford,Portugal,SOUTHERN EUROPE,Start,1106835172,10.3
6437,Luís de Almeida Braga,Portugal,SOUTHERN EUROPE,Start,1096651418,10.3
6438,Manuel Caldeira Cabral,Portugal,SOUTHERN EUROPE,Stub,1030277319,10.3
6439,José Carreira Marques,Portugal,SOUTHERN EUROPE,Start,1099308842,10.3
6440,Helena Carreiras,Portugal,SOUTHERN EUROPE,C,1099448491,10.3
6441,Luís Filipe Castro Mendes,Portugal,SOUTHERN EUROPE,Stub,974486256,10.3
6442,"Manuel Antônio Ribeiro de Castro, Baron of Santa Rita",Portugal,SOUTHERN EUROPE,Start,1095956737,10.3
6443,Eduardo Catroga,Portugal,SOUTHERN EUROPE,Stub,986301250,10.3
6444,José Xavier de Cerveira e Sousa,Portugal,SOUTHERN EUROPE,Start,1013676755,10.3
6445,Carlos César,Portugal,SOUTHERN EUROPE,C,1106072948,10.3
6446,Jorge Coelho (politician),Portugal,SOUTHERN EUROPE,Start,1100351031,10.3
6447,José Correia da Serra,Portugal,SOUTHERN EUROPE,C,1097272445,10.3
6448,Ângelo Correia,Portugal,SOUTHERN EUROPE,Stub,1017628754,10.3
6449,António Maria de Sousa Horta e Costa,Portugal,SOUTHERN EUROPE,Start,1096663144,10.3
6450,António Borges Coutinho,Portugal,SOUTHERN EUROPE,Start,1097154160,10.3
6451,Francisco Manuel Homem Cristo,Portugal,SOUTHERN EUROPE,Stub,1074487934,10.3
6452,André Cusaco,Portugal,SOUTHERN EUROPE,Stub,975220499,10.3
6453,José Cutileiro,Portugal,SOUTHERN EUROPE,C,1105519394,10.3
6454,Humberto Delgado,Portugal,SOUTHERN EUROPE,C,1109618391,10.3
6455,Joana Amaral Dias,Portugal,SOUTHERN EUROPE,Start,1113188762,10.3
6456,Diogo de Castro,Portugal,SOUTHERN EUROPE,Stub,1093657158,10.3
6457,Teófilo Duarte,Portugal,SOUTHERN EUROPE,Start,1035778803,10.3
6458,Adalberto Campos Fernandes,Portugal,SOUTHERN EUROPE,Stub,940534013,10.3
6459,António Osório Sarmento de Figueiredo Jr.,Portugal,SOUTHERN EUROPE,C,1096663479,10.3
6460,Graça Fonseca,Portugal,SOUTHERN EUROPE,Start,1080183595,10.3
6461,Manuel Frasquilho,Portugal,SOUTHERN EUROPE,C,1020511721,10.3
6462,Pedro Frazão,Portugal,SOUTHERN EUROPE,Start,1110176487,10.3
6463,João de Freitas do Amaral,Portugal,SOUTHERN EUROPE,Start,992931772,10.3
6464,Gabriel Mithá Ribeiro,Portugal,SOUTHERN EUROPE,C,1110176719,10.3
6465,Azedo Gneco,Portugal,SOUTHERN EUROPE,Stub,1114754991,10.3
6466,Francisco Gomes da Silva,Portugal,SOUTHERN EUROPE,C,1107586520,10.3
6467,Tiago Mayan Gonçalves,Portugal,SOUTHERN EUROPE,Start,1096656096,10.3
6468,Luís Marques Guedes,Portugal,SOUTHERN EUROPE,Stub,1096656225,10.3
6469,José Maria de Sousa Horta e Costa,Portugal,SOUTHERN EUROPE,C,1106097103,10.3
6470,"Jaime Álvares Pereira de Melo, 3rd Duke of Cadaval",Portugal,SOUTHERN EUROPE,Stub,1093387423,10.3
6471,Jorge Jardim,Portugal,SOUTHERN EUROPE,Stub,1053224306,10.3
6472,João Leão,Portugal,SOUTHERN EUROPE,B,1107458541,10.3
6473,Ricardo Baptista Leite,Portugal,SOUTHERN EUROPE,GA,1105685125,10.3
6474,Carlos Lélis,Portugal,SOUTHERN EUROPE,Stub,1100035200,10.3
6475,António Lino Neto,Portugal,SOUTHERN EUROPE,C,1072723017,10.3
6476,Paulo Lowndes Marques,Portugal,SOUTHERN EUROPE,C,1107778733,10.3
6477,Bruno Maçães,Portugal,SOUTHERN EUROPE,Start,1104366992,10.3
6478,Martim Pires Machado,Portugal,SOUTHERN EUROPE,Stub,1004496049,10.3
6479,Margarida Mano,Portugal,SOUTHERN EUROPE,Stub,1017549513,10.3
6480,Almerindo Marques,Portugal,SOUTHERN EUROPE,Start,1100210355,10.3
6481,Hermínio Martinho,Portugal,SOUTHERN EUROPE,Start,1021510388,10.3
6482,Manuel Martins Manso,Portugal,SOUTHERN EUROPE,Start,1013841485,10.3
6483,Guilherme d'Oliveira Martins,Portugal,SOUTHERN EUROPE,Start,1097158306,10.3
6484,Rita Matias,Portugal,SOUTHERN EUROPE,C,1113905945,10.3
6485,Filipe Melo (politician),Portugal,SOUTHERN EUROPE,Start,1110177028,10.3
6486,Manuel Monge (military figure),Portugal,SOUTHERN EUROPE,Stub,1017040116,10.3
6487,Teresa Morais,Portugal,SOUTHERN EUROPE,Stub,1017549526,10.3
6488,Mariana Mortágua,Portugal,SOUTHERN EUROPE,Stub,1099222694,10.3
6489,Francisco Pereira de Moura,Portugal,SOUTHERN EUROPE,Stub,1110974507,10.3
6490,Henrique Neto,Portugal,SOUTHERN EUROPE,Start,1107778758,10.3
6491,Bruno Nunes (politician),Portugal,SOUTHERN EUROPE,Stub,1110177476,10.3
6492,Diogo Pacheco de Amorim,Portugal,SOUTHERN EUROPE,Start,1111717039,10.3
6493,José Pacheco (politician),Portugal,SOUTHERN EUROPE,Stub,1099160777,10.3
6494,Álvaro Bulhão Pato,Portugal,SOUTHERN EUROPE,Stub,1017552926,10.3
6495,Pedro Pessanha,Portugal,SOUTHERN EUROPE,Stub,1115110224,10.3
6496,Jaime Nogueira Pinto,Portugal,SOUTHERN EUROPE,Start,1089574826,10.3
6497,Pedro Soares Pinto,Portugal,SOUTHERN EUROPE,Start,1110177741,10.3
